Date,Product_Category,Product,Region,Customer_Type,Units_Sold,Unit_Price,Revenue,Profit
2022-06-14,Electronics,Headphones,North,Direct,27,439.38,14235.91,2296.43
2022-06-14,Electronics,Smartphone,South,Retail,14,144.49,1921.72,406.38
2022-06-14,Sports,Running Shoes,East,Retail,43,56.48,2428.64,990.26
2022-06-14,Home & Garden,Cookware Set,East,Wholesale,14,238.09,3333.26,1080.51
2022-06-15,Beauty,Makeup Palette,West,Retail,76,435.72,36426.19,5872.72
2022-06-15,Home & Garden,Bedding Set,West,Wholesale,87,150.18,14372.23,3023.31
2022-06-15,Beauty,Makeup Palette,North,Retail,24,289.81,8346.53,2354.08
2022-06-15,Clothing,Jacket,North,Direct,1,180.44,216.53,45.26
2022-06-15,Beauty,Skin Care Kit,North,Retail,7,425.73,3576.13,1240.37
2022-06-15,Sports,Dumbbell Set,South,Wholesale,6,120.83,688.73,274.21
2022-06-15,Home & Garden,Bedding Set,South,Direct,65,63.73,3935.33,1023.68
2022-06-15,Clothing,T-Shirt,East,Direct,70,177.59,12431.3,3519.11
2022-06-15,Home & Garden,Office Chair,Central,Wholesale,26,104.65,2720.9,1134.38
2022-06-15,Home & Garden,Garden Tools,South,Retail,28,181.06,4816.2,1325.27
2022-06-15,Home & Garden,Office Chair,Central,Retail,30,86.43,2592.9,1026.02
2022-06-15,Clothing,Dress,North,Retail,69,217.81,18034.67,5517.58
2022-06-15,Home & Garden,Bedding Set,West,Wholesale,10,88.2,970.2,168.44
2022-06-15,Electronics,Smartphone,Central,Wholesale,84,202.37,16999.08,3245.39
2022-06-16,Beauty,Makeup Palette,Central,Retail,96,85.73,8230.08,3530.41
2022-06-16,Electronics,Smartphone,Central,Direct,94,291.88,27436.72,11073.02
2022-06-16,Electronics,Smartwatch,Central,Retail,42,63.65,2673.3,454.25
2022-06-16,Clothing,Dress,South,Wholesale,97,390.12,35949.56,7471.2
2022-06-16,Home & Garden,Office Chair,East,Retail,48,88.3,4238.4,946.7
2022-06-16,Clothing,Jacket,Central,Retail,81,415.84,33683.04,5940.15
2022-06-16,Clothing,T-Shirt,Central,Direct,67,254.39,17044.13,5949.56
2022-06-16,Clothing,Jeans,West,Wholesale,97,100.63,10737.22,2933.03
2022-06-16,Sports,Tennis Racket,North,Retail,45,193.74,10461.96,4647.27
2022-06-16,Clothing,Jacket,North,Retail,27,99.42,3221.21,700.26
2022-06-16,Electronics,Laptop,Central,Wholesale,52,309.1,16073.2,6812.47
2022-06-16,Electronics,Tablet,South,Wholesale,59,384.2,21534.41,7467.56
2022-06-16,Electronics,Laptop,South,Retail,27,93.41,2395.97,859.12
2022-06-17,Clothing,Dress,Central,Wholesale,96,362.0,34752.0,13321.75
2022-06-17,Electronics,Tablet,East,Retail,60,440.38,26422.8,5037.49
2022-06-17,Clothing,Jeans,Central,Wholesale,85,327.41,27829.85,8444.36
2022-06-17,Clothing,T-Shirt,North,Direct,9,78.56,848.45,153.29
2022-06-17,Electronics,Smartphone,West,Wholesale,33,306.25,11116.88,4172.86
2022-06-17,Electronics,Smartphone,South,Wholesale,40,250.47,9517.86,1771.8
2022-06-17,Clothing,Dress,North,Direct,22,91.42,2413.49,918.92
2022-06-17,Home & Garden,Lamp,North,Retail,59,223.85,15848.58,4638.67
2022-06-17,Home & Garden,Lamp,West,Retail,19,476.42,9957.18,2794.75
2022-06-17,Beauty,Skin Care Kit,South,Wholesale,63,298.12,17842.48,4344.17
2022-06-17,Sports,Running Shoes,South,Direct,12,47.59,542.53,224.89
2022-06-17,Clothing,Dress,Central,Direct,32,449.4,14380.8,6117.11
2022-06-17,Clothing,Sneakers,East,Retail,67,66.46,4452.82,1213.62
2022-06-17,Sports,Yoga Mat,West,Direct,21,253.95,5866.24,1750.75
2022-06-17,Beauty,Makeup Palette,East,Direct,91,145.27,13219.57,4087.93
2022-06-17,Electronics,Headphones,Central,Direct,20,466.45,9329.0,2179.88
2022-06-17,Home & Garden,Bedding Set,North,Wholesale,44,314.37,16598.74,5444.26
2022-06-18,Clothing,Sneakers,Central,Wholesale,47,270.12,12695.64,5383.54
2022-06-18,Home & Garden,Lamp,Central,Wholesale,48,354.03,16993.44,2782.39
2022-06-18,Home & Garden,Garden Tools,West,Retail,58,379.31,24199.98,9886.66
2022-06-18,Sports,Running Shoes,Central,Wholesale,90,100.14,9012.6,3701.95
2022-06-18,Clothing,Sneakers,Central,Wholesale,74,467.92,34626.08,8727.71
2022-06-18,Beauty,Face Serum,North,Retail,15,457.8,8240.4,2716.86
2022-06-18,Sports,Bike Helmet,Central,Retail,16,484.67,7754.72,1411.22
2022-06-18,Beauty,Makeup Palette,West,Retail,97,405.72,43290.32,
2022-06-18,Home & Garden,Office Chair,West,Direct,40,21.94,965.36,191.12
2022-06-18,Beauty,Fragrance,South,Direct,62,219.47,12926.78,4927.46
2022-06-18,Beauty,Face Serum,South,Direct,81,258.88,19920.82,8290.63
2022-06-18,Electronics,Laptop,North,Retail,1,449.58,539.5,121.07
2022-06-18,Home & Garden,Garden Tools,South,Direct,74,182.73,12845.92,4224.21
2022-06-18,Clothing,Dress,Central,Retail,94,102.66,9650.04,1496.97
2022-06-18,Electronics,Smartphone,West,Direct,81,326.91,29127.68,8278.92
2022-06-18,Beauty,Makeup Palette,East,Wholesale,11,142.34,1565.74,379.91
2022-06-18,Sports,Tennis Racket,West,Wholesale,99,389.67,42435.06,15548.45
2022-06-18,Sports,Yoga Mat,South,Wholesale,83,463.59,36554.07,15873.03
2022-06-18,Electronics,Tablet,South,Direct,40,89.11,3386.18,1209.95
2022-06-19,Sports,Yoga Mat,West,Wholesale,44,337.75,16347.1,6366.26
2022-06-19,Electronics,Laptop,South,Retail,65,425.93,26301.18,10666.74
2022-06-19,Clothing,Jeans,North,Direct,44,491.97,25976.02,8778.68
2022-06-19,Sports,Dumbbell Set,North,Wholesale,67,455.88,36652.75,15130.32
2022-06-19,Home & Garden,Lamp,East,Retail,79,445.88,35224.52,11241.66
2022-06-19,Electronics,Tablet,Central,Direct,64,340.43,21787.52,7127.33
2022-06-19,Sports,Dumbbell Set,East,Wholesale,58,289.43,16786.94,7541.2
2022-06-19,Electronics,Headphones,North,Retail,44,16.43,867.5,172.17
2022-06-19,Clothing,Dress,East,Wholesale,39,57.03,2224.17,538.35
2022-06-19,Clothing,Dress,East,Wholesale,63,245.81,15486.03,6853.9
2022-06-19,Beauty,Skin Care Kit,North,Direct,38,18.83,858.65,226.53
2022-06-19,Home & Garden,Lamp,Central,Retail,18,241.9,4354.2,1757.76
2022-06-19,Clothing,Jeans,West,Wholesale,65,233.62,16703.83,4061.07
2022-06-19,Beauty,Makeup Palette,South,Wholesale,58,113.26,6240.63,1318.71
2022-06-19,Home & Garden,Garden Tools,South,Wholesale,19,24.51,442.41,107.61
2022-06-19,Sports,Running Shoes,North,Retail,40,127.58,6123.84,2565.69
2022-06-19,Clothing,Dress,East,Direct,42,104.3,4380.6,808.77
2022-06-20,Electronics,Laptop,North,Wholesale,50,224.73,13483.8,3720.13
2022-06-20,Clothing,Jeans,West,Direct,65,407.61,29144.12,10206.74
2022-06-20,Electronics,Smartphone,South,Wholesale,71,279.82,18873.86,4169.92
2022-06-20,Clothing,Jeans,Central,Direct,22,356.02,7832.44,1228.05
2022-06-20,Clothing,Sneakers,East,Wholesale,74,24.3,1798.2,805.82
2022-06-20,Home & Garden,Bedding Set,East,Wholesale,55,362.38,19930.9,7548.81
2022-06-20,Beauty,Hair Dryer,West,Direct,95,275.32,28770.94,11990.05
2022-06-20,Sports,Yoga Mat,South,Wholesale,49,47.3,2201.81,671.38
2022-06-20,Home & Garden,Garden Tools,South,Wholesale,32,469.03,14258.51,4849.72
2022-06-20,Clothing,Sneakers,South,Wholesale,83,317.6,25042.76,4188.07
2022-06-20,Home & Garden,Bedding Set,East,Wholesale,97,472.61,45843.17,10062.24
2022-06-20,Sports,Bike Helmet,South,Direct,67,262.68,16719.58,7019.66
2022-06-20,Sports,Tennis Racket,North,Retail,74,285.17,25323.1,5603.97
2022-06-21,Sports,Bike Helmet,West,Retail,54,357.97,21263.42,6020.85
2022-06-21,Clothing,Jacket,South,Direct,13,400.49,4946.05,1974.14
2022-06-21,Beauty,Fragrance,East,Retail,71,240.42,17069.82,4727.99
2022-06-21,Beauty,Hair Dryer,West,Wholesale,73,28.77,2310.23,812.98
2022-06-21,Beauty,Hair Dryer,Central,Direct,96,237.24,22775.04,10063.01
2022-06-21,Clothing,T-Shirt,South,Wholesale,49,339.03,15781.85,3415.73
2022-06-21,Electronics,Tablet,West,Retail,26,360.06,10297.72,2421.11
2022-06-21,Clothing,Dress,West,Direct,82,292.02,26340.2,10494.35
2022-06-21,Home & Garden,Lamp,West,Retail,68,42.81,3202.19,700.35
2022-06-21,Home & Garden,Office Chair,Central,Wholesale,85,177.41,15079.85,4636.21
2022-06-21,Clothing,Sneakers,East,Direct,64,29.65,1897.6,290.96
2022-06-21,Beauty,Makeup Palette,South,Wholesale,36,446.67,15276.11,4483.36
2022-06-22,Clothing,Dress,Central,Retail,47,405.77,19071.19,8345.51
2022-06-22,Home & Garden,Office Chair,North,Wholesale,77,420.1,38817.24,13779.48
2022-06-22,Sports,Yoga Mat,Central,Direct,38,160.48,6098.24,1998.8
2022-06-22,Clothing,Dress,North,Retail,24,102.63,2955.74,1064.44
2022-06-22,Home & Garden,Lamp,Central,Direct,98,168.1,16473.8,3686.3
2022-06-22,Home & Garden,Cookware Set,West,Retail,95,208.56,21794.52,9193.76
2022-06-22,Clothing,Jeans,South,Direct,23,364.51,7964.54,1413.46
2022-06-22,Beauty,Hair Dryer,South,Retail,40,81.85,3110.3,
2022-06-22,Clothing,Sneakers,West,Wholesale,36,143.06,5665.18,1693.07
2022-06-22,Sports,Dumbbell Set,Central,Wholesale,25,294.44,7361.0,1732.43
2022-06-22,Clothing,Jacket,South,Wholesale,89,377.7,31934.53,8290.6
2022-06-22,Sports,Yoga Mat,East,Retail,24,133.07,3193.68,1104.04
2022-06-22,Clothing,Sneakers,South,Wholesale,11,204.81,2140.26,699.29
2022-06-22,Sports,Running Shoes,East,Retail,74,239.41,17716.34,6870.28
2022-06-22,Beauty,Makeup Palette,West,Direct,5,432.2,2377.1,581.92
2022-06-22,Home & Garden,Garden Tools,West,Direct,52,147.03,8410.12,3542.19
2022-06-22,Clothing,Dress,North,Direct,66,172.62,13671.5,3612.15
2022-06-23,Home & Garden,Bedding Set,West,Retail,59,92.43,5998.71,2330.45
2022-06-23,Clothing,Sneakers,South,Retail,28,369.7,9834.02,3214.82
2022-06-23,Clothing,Jacket,Central,Direct,66,262.75,17341.5,3806.48
2022-06-23,Home & Garden,Office Chair,North,Wholesale,37,144.19,6402.04,1803.29
2022-06-23,Sports,Yoga Mat,South,Retail,70,205.68,13677.72,4901.24
2022-06-23,Sports,Tennis Racket,Central,Direct,54,110.13,5947.02,2104.78
2022-06-23,Electronics,Headphones,East,Direct,87,321.85,28000.95,9136.68
2022-06-23,Beauty,Makeup Palette,East,Direct,83,18.75,1556.25,522.97
2022-06-23,Beauty,Fragrance,East,Retail,9,120.5,1084.5,444.9
2022-06-23,Electronics,Headphones,North,Wholesale,55,16.25,1072.5,216.69
2022-06-23,Home & Garden,Cookware Set,West,Retail,78,335.21,28761.02,8986.34
2022-06-23,Beauty,Hair Dryer,North,Retail,38,128.01,5837.26,1368.63
2022-06-23,Sports,Dumbbell Set,South,Direct,4,104.45,396.91,
2022-06-23,Beauty,Face Serum,Central,Direct,41,389.99,15989.59,
2022-06-23,Electronics,Headphones,Central,Direct,53,416.88,22094.64,6783.69
2022-06-23,Home & Garden,Garden Tools,East,Wholesale,51,408.57,20837.07,4281.96
2022-06-23,Clothing,Jeans,East,Direct,52,376.77,19592.04,4109.74
2022-06-23,Beauty,Face Serum,Central,Direct,41,389.99,15989.59,
2022-06-24,Clothing,Sneakers,Central,Retail,53,287.3,15226.9,5904.32
2022-06-24,Clothing,Dress,West,Direct,86,185.66,17563.44,4216.25
2022-06-24,Sports,Dumbbell Set,Central,Wholesale,21,195.55,4106.55,1084.88
2022-06-24,Electronics,Headphones,Central,Retail,54,330.72,17858.88,6606.23
2022-06-24,Beauty,Skin Care Kit,North,Wholesale,79,10.1,957.48,408.62
2022-06-24,Home & Garden,Cookware Set,Central,Direct,18,380.7,6852.6,1865.17
2022-06-24,Beauty,Face Serum,West,Direct,85,265.81,24853.24,10472.67
2022-06-24,Home & Garden,Cookware Set,North,Direct,58,207.47,14439.91,6089.14
2022-06-24,Home & Garden,Bedding Set,North,Wholesale,32,108.19,4154.5,1647.04
2022-06-24,Home & Garden,Office Chair,South,Wholesale,56,397.04,21122.53,4638.71
2022-06-24,Electronics,Headphones,West,Retail,22,300.85,7280.57,2862.03
2022-06-24,Sports,Yoga Mat,South,Direct,66,89.14,5589.08,1297.69
2022-06-24,Beauty,Fragrance,Central,Wholesale,34,346.92,11795.28,5007.59
2022-06-24,Beauty,Hair Dryer,Central,Wholesale,3,380.1,1140.3,333.89
2022-06-24,Electronics,Smartphone,North,Retail,51,422.21,25839.25,9881.43
2022-06-24,Clothing,T-Shirt,North,Direct,64,341.48,26225.66,6888.86
2022-06-24,Clothing,Sneakers,South,Retail,21,279.9,5584.0,1583.74
2022-06-25,Beauty,Skin Care Kit,Central,Direct,28,360.75,10101.0,4437.16
2022-06-25,Sports,Tennis Racket,East,Retail,53,144.8,7674.4,1272.82
2022-06-25,Beauty,Fragrance,West,Wholesale,94,77.89,8053.83,3321.31
2022-06-25,Beauty,Face Serum,Central,Direct,35,431.7,15109.5,2625.69
2022-06-25,Clothing,Dress,Central,Wholesale,85,471.88,40109.8,6470.47
2022-06-25,Clothing,Dress,Central,Retail,81,474.51,38435.31,13979.9
2022-06-25,Electronics,Smartphone,East,Direct,61,160.47,9788.67,2084.07
2022-06-25,Sports,Running Shoes,North,Retail,7,430.68,3617.71,764.65
2022-06-25,Electronics,Tablet,South,Wholesale,2,444.74,845.01,252.18
2022-06-26,Beauty,Makeup Palette,West,Wholesale,64,24.45,1721.28,610.99
2022-06-26,Sports,Bike Helmet,South,Wholesale,59,10.41,583.48,113.34
2022-06-26,Home & Garden,Garden Tools,North,Retail,75,201.98,18178.2,5755.85
2022-06-26,Sports,Dumbbell Set,North,Retail,1,307.67,369.2,107.67
2022-06-26,Electronics,Headphones,South,Wholesale,95,440.59,39763.25,13188.72
2022-06-26,Clothing,T-Shirt,West,Direct,88,438.82,42477.78,9738.49
2022-06-26,Home & Garden,Office Chair,South,Wholesale,65,37.68,2326.74,864.8
2022-06-26,Electronics,Smartphone,West,Retail,2,228.96,503.71,206.31
2022-06-26,Beauty,Skin Care Kit,East,Retail,24,252.51,6060.24,1485.26
2022-06-26,Electronics,Laptop,Central,Wholesale,52,379.31,19724.12,5655.29
2022-06-26,Sports,Bike Helmet,West,Wholesale,31,474.65,16185.57,4093.66
2022-06-26,Home & Garden,Office Chair,West,Direct,42,485.85,22446.27,6490.09
2022-06-26,Electronics,Smartwatch,South,Wholesale,84,198.16,15813.17,6064.17
2022-06-27,Sports,Tennis Racket,West,Direct,82,273.32,24653.46,10496.17
2022-06-27,Sports,Yoga Mat,Central,Wholesale,55,73.15,4023.25,1371.45
2022-06-27,Sports,Yoga Mat,East,Direct,78,107.35,8373.3,2525.72
2022-06-27,Electronics,Tablet,East,Retail,83,191.4,15886.2,2650.06
2022-06-27,Clothing,Sneakers,South,Retail,45,478.99,20476.82,4590.49
2022-06-27,Sports,Bike Helmet,Central,Retail,85,468.91,39857.35,11041.6
2022-06-27,Home & Garden,Office Chair,Central,Wholesale,84,36.83,3093.72,486.2
2022-06-27,Home & Garden,Lamp,East,Retail,91,73.16,6657.56,1856.01
2022-06-27,Home & Garden,Lamp,East,Wholesale,59,369.19,21782.21,8990.69
2022-06-27,Electronics,Laptop,West,Wholesale,35,378.69,14579.57,4993.57
2022-06-27,Clothing,Dress,East,Wholesale,32,373.42,11949.44,4825.84
2022-06-27,Electronics,Smartphone,South,Retail,20,302.07,5739.33,2283.41
2022-06-27,Electronics,Laptop,Central,Direct,74,226.72,16777.28,3984.14
2022-06-27,Clothing,Dress,East,Wholesale,95,489.62,46513.9,13325.69
2022-06-27,Clothing,Dress,West,Wholesale,99,115.34,12560.53,5415.91
2022-06-27,Sports,Bike Helmet,South,Wholesale,71,14.18,956.44,325.07
2022-06-27,Sports,Tennis Racket,East,Retail,92,10.26,943.92,341.49
2022-06-27,Sports,Yoga Mat,East,Direct,62,456.48,28301.76,5604.96
2022-06-27,Home & Garden,Lamp,North,Retail,72,229.59,19836.58,4917.6
2022-06-27,Sports,Dumbbell Set,West,Wholesale,28,58.85,1812.58,546.04
2022-06-27,Beauty,Skin Care Kit,Central,Direct,29,179.74,5212.46,1370.46
2022-06-27,Beauty,Makeup Palette,Central,Retail,21,76.94,1615.74,468.34
2022-06-27,Sports,Yoga Mat,West,Retail,33,304.06,11037.38,4061.8
2022-06-28,Clothing,Sneakers,West,Direct,86,470.78,44535.79,15729.83
2022-06-28,Clothing,Jeans,West,Retail,66,33.99,2467.67,591.38
2022-06-28,Clothing,T-Shirt,East,Retail,34,237.5,8075.0,1453.04
2022-06-28,Electronics,Headphones,East,Wholesale,78,319.33,24907.74,3956.29
2022-06-28,Clothing,T-Shirt,Central,Wholesale,47,119.68,5624.96,1327.82
2022-06-28,Sports,Dumbbell Set,South,Retail,94,45.7,4081.01,1409.54
2022-06-28,Electronics,Tablet,East,Retail,96,203.14,19501.44,4332.31
2022-06-28,Electronics,Laptop,West,Direct,54,391.78,23271.73,8267.5
2022-06-28,Electronics,Smartwatch,North,Retail,60,247.27,17803.44,6245.13
2022-06-28,Clothing,T-Shirt,North,Wholesale,34,55.05,2246.04,525.08
2022-06-28,Electronics,Laptop,North,Retail,59,58.74,4158.79,1367.21
2022-06-28,Sports,Dumbbell Set,Central,Retail,94,82.84,7786.96,3378.97
2022-06-28,Electronics,Smartphone,North,Direct,16,48.84,937.73,340.21
2022-06-28,Home & Garden,Garden Tools,Central,Wholesale,5,418.25,2091.25,
2022-06-28,Electronics,Headphones,West,Direct,87,154.46,14781.82,5422.13
2022-06-28,Home & Garden,Cookware Set,North,Direct,7,419.47,3523.55,912.86
2022-06-28,Beauty,Face Serum,Central,Wholesale,88,206.98,18214.24,7741.55
2022-06-28,Clothing,T-Shirt,West,Direct,6,137.67,908.62,387.01
2022-06-28,Home & Garden,Garden Tools,North,Retail,99,66.07,7849.12,1180.07
2022-06-29,Home & Garden,Office Chair,North,Direct,46,277.55,15320.76,6037.19
2022-06-29,Beauty,Fragrance,Central,Wholesale,95,364.33,34611.35,14917.52
2022-06-29,Clothing,T-Shirt,East,Direct,36,39.87,1435.32,623.73
2022-06-29,Beauty,Fragrance,South,Wholesale,59,190.84,10696.58,4411.22
2022-06-29,Clothing,T-Shirt,North,Direct,66,242.47,19203.62,5962.43
2022-06-29,Home & Garden,Garden Tools,North,Direct,47,497.32,28048.85,4475.6
2022-06-29,Electronics,Smartwatch,South,Wholesale,35,382.22,12708.82,3706.46
2022-06-29,Home & Garden,Cookware Set,South,Direct,47,129.97,5803.16,2079.33
2022-06-29,Home & Garden,Cookware Set,Central,Wholesale,27,57.57,1554.39,347.17
2022-06-29,Home & Garden,Cookware Set,North,Wholesale,32,243.16,9337.34,3997.88
2022-06-29,Electronics,Laptop,East,Wholesale,34,337.76,11483.84,
2022-06-29,Sports,Tennis Racket,East,Retail,78,365.85,28536.3,7965.17
2022-06-29,Electronics,Laptop,North,Retail,83,337.59,33623.96,10499.78
2022-06-29,Beauty,Hair Dryer,Central,Wholesale,37,95.58,3536.46,1044.03
2022-06-29,Electronics,Laptop,North,Retail,83,337.59,33623.96,10499.78
2022-06-30,Sports,Dumbbell Set,West,Retail,70,417.77,32168.29,13251.87
2022-06-30,Sports,Tennis Racket,Central,Wholesale,41,162.26,6652.66,2739.93
2022-06-30,Electronics,Laptop,East,Retail,57,50.6,2884.2,826.32
2022-06-30,Sports,Running Shoes,North,Retail,79,36.43,3453.56,565.94
2022-06-30,Electronics,Headphones,West,Wholesale,20,125.43,2759.46,1239.72
2022-06-30,Electronics,Tablet,Central,Retail,21,292.61,6144.81,1719.97
2022-06-30,Home & Garden,Bedding Set,North,Wholesale,35,266.46,11191.32,4910.33
2022-06-30,Electronics,Smartphone,Central,Wholesale,19,198.74,3776.06,1553.57
2022-06-30,Home & Garden,Lamp,South,Wholesale,30,182.47,5200.4,1799.5
2022-06-30,Clothing,T-Shirt,West,Direct,41,480.99,21692.65,5548.21
2022-06-30,Clothing,Jacket,South,Wholesale,74,37.51,2636.95,813.35
2022-06-30,Home & Garden,Garden Tools,North,Direct,11,437.67,5777.24,2435.43
2022-06-30,Sports,Tennis Racket,West,Retail,22,84.72,2050.22,637.66
2022-07-01,Electronics,Smartphone,North,Retail,79,448.19,42488.41,8325.92
2022-07-01,Home & Garden,Lamp,North,Direct,95,167.48,19092.72,5459.39
2022-07-01,Clothing,Jeans,South,Direct,38,11.08,399.99,110.95
2022-07-01,Home & Garden,Office Chair,North,Retail,34,319.88,13051.1,4847.73
2022-07-01,Home & Garden,Bedding Set,South,Wholesale,33,442.3,13866.1,6177.14
2022-07-01,Electronics,Tablet,West,Wholesale,86,260.78,24669.79,6772.23
2022-07-01,Sports,Bike Helmet,South,Direct,89,55.25,4671.39,1718.32
2022-07-01,Electronics,Smartphone,South,Direct,2,208.62,396.38,95.06
2022-07-01,Beauty,Hair Dryer,West,Retail,11,178.9,2164.69,585.96
2022-07-01,Home & Garden,Garden Tools,West,Direct,44,485.55,23500.62,9179.05
2022-07-01,Beauty,Hair Dryer,East,Wholesale,14,94.35,1320.9,328.86
2022-07-01,Electronics,Smartwatch,South,Direct,80,306.39,23285.64,4957.68
2022-07-02,Home & Garden,Cookware Set,East,Wholesale,11,448.84,4937.24,1635.96
2022-07-02,Clothing,Jacket,Central,Wholesale,20,60.46,1209.2,259.9
2022-07-02,Electronics,Headphones,South,Retail,28,496.14,13197.32,4239.29
2022-07-02,Clothing,Jacket,East,Wholesale,31,282.48,8756.88,2629.61
2022-07-02,Electronics,Laptop,North,Wholesale,74,192.18,17065.58,2565.09
2022-07-02,Beauty,Face Serum,West,Retail,62,77.09,5257.54,2259.33
2022-07-02,Electronics,Laptop,West,Retail,11,321.41,3889.06,1195.76
2022-07-02,Sports,Yoga Mat,South,Direct,52,157.7,7790.38,1659.9
2022-07-02,Sports,Bike Helmet,North,Retail,87,443.29,46279.48,13371.64
2022-07-02,Clothing,Sneakers,North,Retail,7,468.14,3932.38,808.0
2022-07-02,Home & Garden,Office Chair,West,Direct,89,151.17,14799.54,3685.4
2022-07-02,Electronics,Laptop,North,Direct,65,29.73,2318.94,787.29
2022-07-02,Beauty,Skin Care Kit,North,Direct,89,210.63,22495.28,6453.68
2022-07-02,Clothing,Dress,North,Retail,26,461.82,14408.78,5642.99
2022-07-02,Sports,Tennis Racket,North,Direct,28,380.63,12789.17,4759.1
2022-07-02,Sports,Running Shoes,North,Direct,46,56.79,3134.81,
2022-07-03,Beauty,Face Serum,South,Wholesale,51,212.64,10302.41,2938.92
2022-07-03,Electronics,Smartphone,Central,Wholesale,85,167.28,14218.8,3261.16
2022-07-03,Home & Garden,Office Chair,South,Retail,21,124.77,2489.16,
2022-07-03,Sports,Yoga Mat,South,Retail,31,215.35,6342.06,2481.22
2022-07-03,Clothing,Dress,East,Wholesale,27,87.22,2354.94,936.61
2022-07-03,Clothing,Dress,North,Wholesale,92,290.07,32023.73,6995.1
2022-07-03,Home & Garden,Garden Tools,South,Wholesale,97,83.09,7656.74,1575.53
2022-07-03,Beauty,Fragrance,Central,Wholesale,96,436.28,41882.88,13912.02
2022-07-03,Beauty,Fragrance,East,Retail,81,359.56,29124.36,9973.75
2022-07-03,Home & Garden,Office Chair,North,Direct,81,281.56,27367.63,10005.0
